Date,AMZN,DUK,KO
1/26/2012,193.320007,51.168212,29.004105
1/27/2012,195.369995,50.477069,28.761018
1/30/2012,192.149994,50.357906,28.769546
1/31/2012,194.440002,50.78689,28.799399
2/1/2012,179.460007,51.144374,28.935868
2/2/2012,181.720001,50.929885,28.92734
2/3/2012,187.679993,51.00138,29.033957
2/6/2012,183.139999,50.691562,29.012633
2/7/2012,184.190002,51.192043,29.234398
2/8/2012,185.479996,50.953717,29.140574
2/9/2012,184.979996,51.144374,28.987046
2/10/2012,185.539993,51.192043,28.974252
2/13/2012,191.589996,51.096711,29.187486
2/14/2012,191.300003,51.239706,29.383661
2/15/2012,184.470001,50.323421,29.170427
2/16/2012,179.929993,50.878014,29.366602
2/17/2012,182.5,50.395759,29.447632
2/21/2012,182.259995,50.299309,29.349543
2/22/2012,180.580002,50.468098,29.532924
2/23/2012,178.889999,50.371644,29.503072
2/24/2012,179.130005,50.878014,29.426307
2/27/2012,178.529999,50.805676,29.353809
2/28/2012,183.800003,50.660999,29.362337
2/29/2012,179.690002,50.443983,29.79307
3/1/2012,180.039993,50.612775,29.682188
3/2/2012,179.300003,50.733337,29.503072
3/5/2012,180.259995,50.853902,29.524397
3/6/2012,181.089996,50.685113,29.323956
3/7/2012,183.770004,50.709225,29.336749
3/8/2012,187.639999,50.998579,29.541452
3/9/2012,184.320007,50.998579,29.643807
3/12/2012,183.389999,51.529061,29.916747
3/13/2012,184.589996,51.673738,30.178797
3/14/2012,182.259995,50.998579,30.16591
3/15/2012,184.429993,50.950353,30.213165
3/16/2012,185.050003,50.805676,30.140135
3/19/2012,185.520004,50.49221,30.243236
3/20/2012,192.330002,50.371644,30.324857
3/21/2012,191.729996,50.251082,30.552543
3/22/2012,192.399994,50.323421,30.681418
3/23/2012,195.039993,50.130517,30.71149
3/26/2012,202.869995,50.564548,30.887624
3/27/2012,205.440002,50.781564,30.874736
3/28/2012,201.160004,50.419871,31.214114
3/29/2012,204.610001,50.419871,31.708141
3/30/2012,202.509995,50.660999,31.794062
4/2/2012,198.050003,50.878014,31.849907
4/3/2012,199.660004,50.974465,31.686664
4/4/2012,193.990005,51.09503,31.557785
4/5/2012,194.389999,50.058179,31.562082
4/9/2012,191.869995,49.696489,31.304328
4/10/2012,186.979996,49.117781,30.939172
4/11/2012,187.970001,49.069554,30.982134
4/12/2012,190.690002,49.141892,31.025093
4/13/2012,188.460007,49.214231,30.904808
4/16/2012,185.5,49.744713,31.119603
4/17/2012,188.389999,50.202856,31.768284
4/18/2012,191.070007,50.685113,31.862795
4/19/2012,191.100006,50.323421,31.712438
4/20/2012,189.979996,50.660999,31.845611
4/23/2012,188.240005,50.468098,31.656593
4/24/2012,190.330002,51.070918,31.841317
4/25/2012,194.419998,51.336157,32.189285
4/26/2012,195.990005,51.553173,32.524366
4/27/2012,226.850006,51.673738,32.919589
4/30/2012,231.899994,51.673738,32.786417
5/1/2012,230.039993,51.914862,33.048468
5/2/2012,230.25,51.794303,33.147275
5/3/2012,229.449997,51.601396,33.26756
5/4/2012,223.990005,51.987204,33.078539
5/7/2012,225.160004,51.770191,33.198824
5/8/2012,223.899994,51.963092,33.138682
5/9/2012,222.979996,52.083657,32.984028
5/10/2012,226.690002,52.5418,33.254673
5/11/2012,227.679993,52.373012,33.280448
5/14/2012,222.929993,52.30067,33.022693
5/15/2012,224.389999,52.276558,32.893815
5/16/2012,224.059998,52.178979,32.790714
5/17/2012,218.360001,52.276558,32.270908
5/18/2012,213.850006,52.349737,31.811246
5/21/2012,218.110001,52.178979,32.008857
5/22/2012,215.330002,52.813225,31.871388
5/23/2012,217.279999,52.69126,32.026041
5/24/2012,215.240005,53.17914,32.459926
5/25/2012,212.889999,53.569442,32.318164
5/29/2012,214.75,53.618235,32.416968
5/30/2012,209.229996,53.301112,32.245131
5/31/2012,212.910004,53.618235,32.103368
6/1/2012,208.220001,54.520817,31.398835
6/4/2012,214.570007,54.83794,31.635112
6/5/2012,213.210007,55.155063,31.463274
6/6/2012,217.639999,55.350214,32.051816
6/7/2012,218.800003,55.838095,31.91005
6/8/2012,218.479996,56.47234,32.322457
6/11/2012,216.5,56.057645,32.073297
6/12/2012,216.419998,56.008852,32.305273
6/13/2012,214.729996,55.740522,32.305276
6/14/2012,214.449997,56.447947,32.759425
6/15/2012,218.350006,56.740677,32.910808
6/18/2012,222.660004,56.789463,32.863234
6/19/2012,224.029999,56.350375,32.759425
6/20/2012,223.020004,55.69173,32.681571
6/21/2012,220.570007,55.496579,32.296624
6/22/2012,222.160004,55.813701,32.413407
6/25/2012,220.070007,55.935673,32.339876
6/26/2012,225.610001,55.862488,32.473961
6/27/2012,225.619995,56.130824,33.018939
6/28/2012,221.309998,56.252796,33.118422
6/29/2012,228.350006,56.252796,33.819113
7/2/2012,229.320007,56.789463,34.134854
7/3/2012,229.529999,55.854419,34.238662
7/5/2012,227.059998,55.75684,33.931567
7/6/2012,225.050003,53.854101,33.801811
7/9/2012,225.050003,53.10601,33.728283
7/10/2012,219.5,53.780916,33.728283
7/11/2012,218.369995,54.057386,33.503368
7/12/2012,215.360001,54.187485,33.148698
7/13/2012,218.389999,54.268797,33.425514
7/16/2012,216.009995,54.268797,33.079496
7/17/2012,216.929993,53.943541,33.60285
7/18/2012,217.470001,53.723996,33.494719
7/19/2012,226.169998,53.764656,33.542297
7/20/2012,228.289993,53.845968,33.317383
7/23/2012,226.009995,53.260508,33.252503
7/24/2012,223.039993,53.073484,33.15735
7/25/2012,217.050003,53.520712,33.313056
7/26/2012,220.009995,54.756678,34.104577
7/27/2012,237.320007,54.854257,34.606308
7/30/2012,236.089996,55.350272,35.086411
7/31/2012,233.300003,55.114461,34.948003
8/1/2012,232.089996,54.903043,35.038833
8/2/2012,230.809998,54.854257,34.49385
8/3/2012,234.970001,55.781233,34.960978
8/6/2012,233.990005,55.46411,34.878797
8/7/2012,236.559998,55.334011,34.502499
8/8/2012,234.380005,55.325878,34.41167
8/9/2012,234.059998,55.366532,34.273262
8/10/2012,232.75,55.17138,34.078627
8/13/2012,232.440002,55.472243,33.996446
8/14/2012,233.190002,55.455977,34.065652
8/15/2012,237.419998,54.909108,34.039698
8/16/2012,241.550003,54.843324,34.212709
8/17/2012,241.169998,54.678848,34.195407
8/20/2012,240.350006,54.637734,34.143506
8/21/2012,239.449997,54.325232,33.961844
8/22/2012,243.100006,54.275892,33.537971
8/23/2012,241.199997,53.650895,32.967039
8/24/2012,245.740005,53.840042,33.278457
8/27/2012,243.919998,53.872937,33.018939
8/28/2012,246.110001,53.757807,32.871883
8/29/2012,247.119995,53.708461,32.404755
8/30/2012,246.220001,53.29728,32.127939
8/31/2012,248.270004,53.27261,32.352854
9/4/2012,247.880005,53.29728,32.249046
9/5/2012,246.220001,53.01768,32.448007
9/6/2012,251.380005,53.45353,33.001641
9/7/2012,259.140015,53.22327,32.785379
9/10/2012,257.089996,53.31373,32.577766
9/11/2012,255.669998,53.009454,32.672922
9/12/2012,255.630005,52.672289,32.703401
9/13/2012,260.23999,53.17393,33.400144
9/14/2012,261.269989,52.787419,33.199831
9/17/2012,258,52.746299,33.400144
9/18/2012,258.75,51.940384,33.635296
9/19/2012,261.679993,52.162422,33.548204
9/20/2012,260.809998,52.573603,33.652715
9/21/2012,257.470001,52.696959,33.121447
9/24/2012,254.800003,53.165705,33.199831
9/25/2012,252.460007,52.910768,32.816623
9/26/2012,249.669998,52.902549,32.886296
9/27/2012,256.589996,52.680508,33.36531
9/28/2012,254.320007,53.280835,33.034355
10/1/2012,252.009995,52.943664,33.426274
10/2/2012,250.600006,53.256165,33.391436
10/3/2012,255.919998,53.27261,33.304345
10/4/2012,260.470001,53.774251,33.382729
10/5/2012,258.51001,53.437086,33.600461
10/8/2012,259.059998,53.642676,33.600461
10/9/2012,250.960007,53.692016,33.583042
10/10/2012,244.990005,53.27261,33.173704
10/11/2012,244.220001,53.025905,33.191123
10/12/2012,242.360001,52.762749,33.295634
10/15/2012,244.179993,53.091689,33.208542
10/16/2012,243.940002,53.091689,33.008229
10/17/2012,247.490005,53.675565,32.86888
10/18/2012,244.850006,53.946946,32.955972
10/19/2012,240,53.872937,32.572764
10/22/2012,233.779999,53.864711,32.424704
10/23/2012,234.309998,53.445305,31.884729
10/24/2012,228.490005,52.894324,32.11988
10/25/2012,222.919998,53.24794,32.302775
10/26/2012,238.240005,53.543991,32.259229
10/31/2012,232.889999,54.020962,32.381158
11/1/2012,232.139999,53.708461,32.511799
11/2/2012,232.419998,53.404191,32.294067
11/5/2012,234.330002,52.680508,32.024077
11/6/2012,237.559998,52.688733,32.59018
11/7/2012,232.059998,51.759464,31.980532
11/8/2012,227.350006,51.446968,31.666996
11/9/2012,226.309998,50.953549,31.606032
11/12/2012,226.470001,50.534146,31.423137
11/13/2012,226.600006,50.994667,31.49281
11/14/2012,222.949997,50.574189,31.362169
11/15/2012,220.600006,49.849795,31.727961
11/16/2012,225.229996,50.70741,31.841183
11/19/2012,229.710007,50.782347,32.433415
11/20/2012,233.779999,50.61582,32.442123
11/21/2012,238.029999,50.307743,32.564053
11/23/2012,239.880005,50.332724,33.034355
11/26/2012,243.619995,51.04879,32.537926
11/27/2012,243.399994,51.281926,32.59018
11/28/2012,247.110001,51.373517,32.936561
11/29/2012,251.270004,51.948033,33.296092
11/30/2012,252.050003,53.1387,33.252244
12/3/2012,250.330002,53.263596,32.778717
12/4/2012,252.490005,52.955519,32.57703
12/5/2012,253.960007,53.671585,32.717334
12/6/2012,253.369995,53.43012,32.778717
12/7/2012,253.270004,53.555017,33.068094
12/10/2012,247.770004,53.555017,33.006711
12/11/2012,250.690002,53.521711,33.199632
12/12/2012,251.759995,53.538367,33.006711
12/13/2012,251.25,53.221962,32.971634
12/14/2012,249.190002,53.130375,33.02425
12/17/2012,253.860001,53.921378,32.883945
12/18/2012,260.399994,54.545853,32.691025
12/19/2012,257.98999,53.91305,32.252572
12/20/2012,261.5,54.162842,32.489337
12/21/2012,256.920013,53.713219,32.349032
12/24/2012,258.619995,53.771503,32.208728
12/26/2012,248.630005,53.346858,31.936886
12/27/2012,248.309998,53.04711,31.936886
12/28/2012,245.179993,52.464265,31.542281
12/31/2012,250.869995,53.122047,31.787814
1/2/2013,257.309998,54.129536,32.971634
1/3/2013,258.480011,54.012968,32.971634
1/4/2013,259.149994,54.171164,33.02425
1/7/2013,268.459991,53.91305,32.708563
1/8/2013,266.380005,54.037946,32.48057
1/9/2013,266.350006,54.129536,32.471799
1/10/2013,265.339996,54.429285,32.410415
1/11/2013,267.940002,54.695728,32.366571
1/14/2013,272.730011,54.445935,32.436725
1/15/2013,271.899994,54.995476,32.726102
1/16/2013,268.929993,54.729034,32.726102
1/17/2013,270.480011,54.970492,32.892713
1/18/2013,272.119995,55.628274,33.059327
1/22/2013,270.190002,56.044591,32.559491
1/23/2013,268.109985,56.127859,32.559491
1/24/2013,273.459991,56.452586,32.541953
1/25/2013,283.98999,56.552498,32.489337
1/28/2013,276.040009,56.311033,32.45426
1/29/2013,260.350006,56.60246,32.813791
1/30/2013,272.76001,56.985471,32.883945
1/31/2013,265.5,57.235257,32.655951
2/1/2013,265,57.31852,32.919022
2/4/2013,259.980011,56.910531,32.752408
2/5/2013,266.890015,57.351826,33.445164
2/6/2013,262.220001,57.543334,33.59424
2/7/2013,260.230011,57.48505,34.120381
2/8/2013,261.950012,57.451744,33.997615
2/11/2013,257.209991,57.568312,33.85731
2/12/2013,258.700012,57.868061,32.936561
2/13/2013,269.470001,57.939623,32.629642
2/14/2013,269.23999,57.249264,32.305188
2/15/2013,265.089996,57.299776,32.813791
2/19/2013,269.75,58.057488,33.033017
2/20/2013,266.410004,57.964879,33.085633
2/21/2013,265.940002,57.948044,33.068094
2/22/2013,265.420013,58.478439,33.778389
2/25/2013,259.869995,58.183775,33.076865
2/26/2013,259.359985,58.587884,33.418858
2/27/2013,263.25,59.042511,33.717006
2/28/2013,264.269989,58.30164,33.953771
3/1/2013,265.73999,58.30164,33.936232
3/4/2013,273.109985,58.688914,34.04146
3/5/2013,275.589996,59.067773,33.918694
3/6/2013,273.790009,58.832036,34.216841
3/7/2013,273.880005,58.554213,34.304531
3/8/2013,274.190002,58.629981,34.392223
3/11/2013,271.23999,58.756268,34.471145
3/12/2013,274.130005,58.545792,34.164226
3/13/2013,275.100006,58.857298,34.084735
3/14/2013,265.73999,58.874133,34.464534
3/15/2013,261.820007,58.890969,34.296717
3/18/2013,257.890015,58.613146,34.234886
3/19/2013,256.410004,58.857298,34.738344
3/20/2013,257.279999,59.269828,35.215298
3/21/2013,253.389999,59.151962,35.391949
3/22/2013,257.75,59.446626,35.365452
3/25/2013,256.019989,59.168797,35.436111
3/26/2013,260.309998,59.732869,35.939565
3/27/2013,265.299988,60.381137,35.524438
3/28/2013,266.48999,61.113586,35.718752
4/1/2013,261.609985,60.886276,35.727586
4/2/2013,263.320007,61.138849,35.966065
4/3/2013,259.029999,60.372716,35.480273
4/4/2013,259.079987,60.44007,35.807079
4/5/2013,255.479996,60.658966,35.400783
4/8/2013,258.950012,61.46719,36.08972
4/9/2013,261.140015,61.138849,35.95723
4/10/2013,264.769989,61.281971,36.275202
4/11/2013,269.850006,61.601891,36.37236
4/12/2013,272.869995,61.433513,36.284036
4/15/2013,267.720001,60.86102,35.409614
4/16/2013,272.339996,61.938652,37.42343
4/17/2013,267.399994,61.585055,37.582416
4/18/2013,259.420013,61.660823,37.184952
4/19/2013,260.320007,62.586913,37.679574
4/22/2013,263.549988,62.536401,37.732571
4/23/2013,268.899994,62.645852,37.714905
4/24/2013,268.779999,62.90684,37.229117
4/25/2013,274.700012,63.260436,37.405765
4/26/2013,254.809998,63.024705,37.184952
4/29/2013,249.740005,63.310948,37.30861
4/30/2013,253.809998,63.310948,37.388103
5/1/2013,248.229996,63.049961,37.28211
5/2/2013,252.550003,62.957352,37.061297
5/3/2013,258.049988,62.696364,37.30861
5/6/2013,255.720001,61.37458,37.167289
5/7/2013,257.730011,62.048097,37.714905
5/8/2013,258.679993,61.383001,37.502923
5/9/2013,260.160004,60.658966,37.202617
5/10/2013,263.630005,60.76841,37.229117
5/13/2013,264.51001,60.423228,37.264444
5/14/2013,268.329987,60.684222,37.55592
5/15/2013,266.559998,61.47133,37.909219
5/16/2013,264.119995,60.552329,38.059374
5/17/2013,269.899994,60.943757,37.953384
5/20/2013,267.630005,60.696986,37.432265
5/21/2013,268.859985,60.748039,37.396934
5/22/2013,262.959991,59.726923,37.317441
5/23/2013,261.799988,59.361022,37.0348
5/24/2013,261.73999,58.612198,37.30861
5/28/2013,267.290009,57.650647,37.582416
5/29/2013,265.529999,57.140089,36.566677
5/30/2013,266.829987,57.276235,36.010227
5/31/2013,269.200012,56.952883,35.32129
6/3/2013,266.880005,57.182632,36.045558
6/4/2013,265.700012,57.140089,36.584339
6/5/2013,267.170013,56.850769,35.904237
6/6/2013,267.829987,57.437914,36.027892
6/7/2013,276.869995,57.599593,36.575508
6/10/2013,281.070007,57.769777,36.37236
6/11/2013,274.779999,57.191143,36.027892
6/12/2013,271.670013,56.663563,35.921168
6/13/2013,275.790009,57.429403,35.938956
6/14/2013,273.98999,57.557044,35.876701
6/17/2013,278.059998,57.565555,36.179083
6/18/2013,281.76001,58.059097,36.401423
6/19/2013,278.160004,56.774188,35.938956
6/20/2013,273.440002,55.395676,34.800579
6/21/2013,273.359985,55.804126,35.360872
6/24/2013,270.609985,55.702012,35.15632
6/25/2013,272.089996,56.26363,35.3253
6/26/2013,277.570007,57.531517,35.867809
6/27/2013,277.549988,57.45493,35.805551
6/28/2013,277.690002,57.437914,35.672149
7/1/2013,282.100006,56.876296,35.983423
7/2/2013,283.730011,57.165616,35.903381
7/3/2013,284.029999,57.344311,36.010106
7/5/2013,285.880005,57.242197,36.036786
7/8/2013,290.589996,57.633631,36.054573
7/9/2013,291.529999,57.999532,36.312488
7/10/2013,292.329987,58.365427,36.179083
7/11/2013,299.660004,59.480152,36.490357
7/12/2013,307.549988,59.692885,36.490357
7/15/2013,306.570007,60.424688,36.472569
7/16/2013,306.869995,59.982199,35.778871
7/17/2013,308.690002,60.169405,36.32138
7/18/2013,304.109985,60.543817,36.294701
7/19/2013,305.230011,60.314062,36.54372
7/22/2013,303.480011,60.220459,36.32138
7/23/2013,301.059998,60.679963,36.428102
7/24/2013,298.940002,59.99071,36.339168
7/25/2013,303.399994,60.075802,36.32138
7/26/2013,312.01001,60.237481,36.143508
7/29/2013,306.100006,60.603382,35.823339
7/30/2013,302.410004,60.833131,35.858914
7/31/2013,301.220001,60.416176,35.64547
8/1/2013,305.570007,60.850154,36.081253
8/2/2013,304.209991,61.054375,35.769979
8/5/2013,300.98999,60.731024,35.832234
8/6/2013,300.75,60.518291,35.903381
8/7/2013,296.910004,60.458726,35.707724
8/8/2013,295.73999,60.611894,35.752192
8/9/2013,297.26001,60.220459,35.716617
8/12/2013,296.690002,60.220459,35.42313
8/13/2013,293.970001,60.263008,35.263045
8/14/2013,291.339996,59.385387,35.15632
8/15/2013,286.470001,58.430339,34.765004
8/16/2013,284.820007,57.690388,34.729429
8/19/2013,285.570007,57.070892,34.489302
8/20/2013,287.089996,57.46668,34.373687
8/21/2013,284.570007,56.623476,34.044623
8/22/2013,289.730011,56.735334,34.071306
8/23/2013,290.01001,57.088098,34.25807
8/26/2013,286.209991,56.606271,33.902325
8/27/2013,280.929993,56.657893,33.929008
8/28/2013,281.579987,56.829979,34.106877
8/29/2013,283.980011,56.49442,33.884538
8/30/2013,280.980011,56.442791,33.955688
9/3/2013,288.799988,55.892131,33.706669
9/4/2013,293.640015,55.659823,34.275858
9/5/2013,294.100006,55.754469,34.009051
9/6/2013,295.859985,56.313729,34.106877
9/9/2013,299.709991,56.41698,34.25807
9/10/2013,300.359985,56.743933,34.3559
9/11/2013,299.640015,56.193272,34.489302
9/12/2013,298.859985,55.900736,34.435552
9/13/2013,297.920013,56.399775,34.659508
9/16/2013,296.059998,56.812767,34.811801
9/17/2013,304.170013,56.950436,34.749093
9/18/2013,312.029999,58.593812,35.465753
9/19/2013,312.059998,58.447545,35.214923
9/20/2013,316.339996,57.957112,35.295547
9/23/2013,311.48999,58.275466,34.605761
9/24/2013,314.130005,58.241048,34.516176
9/25/2013,312.649994,57.871073,34.337014
9/26/2013,318.119995,58.206631,34.704302
9/27/2013,316.01001,57.561325,34.399721
9/30/2013,312.640015,57.458074,33.933891
10/1/2013,320.950012,57.879672,33.996599
10/2/2013,320.51001,57.862467,33.530769
10/3/2013,314.76001,57.070892,33.288896
10/4/2013,319.040009,57.156932,33.324729
10/7/2013,310.029999,57.079492,33.190354
10/8/2013,303.230011,57.819444,33.396394
10/9/2013,298.230011,58.086175,33.217231
10/10/2013,305.170013,58.757292,33.844307
10/11/2013,310.890015,59.239119,33.83535
10/14/2013,310.700012,59.006811,33.960765
10/15/2013,306.399994,58.37871,33.736809
10/16/2013,310.48999,59.393993,34.04139
10/17/2013,310.769989,60.056511,34.534093
10/18/2013,328.929993,60.297424,34.740133
10/21/2013,326.440002,60.280212,34.775967
10/22/2013,332.540009,61.166432,35.01784
10/23/2013,326.76001,61.699887,35.01784
10/24/2013,332.209991,61.631053,34.75805
10/25/2013,363.390015,62.26776,34.964089
10/28/2013,358.160004,62.26776,35.48367
10/29/2013,362.700012,62.482862,35.653876
10/30/2013,361.079987,61.958013,35.492627
10/31/2013,364.029999,61.717099,35.447836
11/1/2013,359,62.388217,35.48367
11/4/2013,358.73999,62.3538,35.394085
11/5/2013,358.890015,62.336588,35.385129
11/6/2013,356.179993,62.9905,35.877832
11/7/2013,343.559998,62.740981,35.680753
11/8/2013,350.309998,62.319383,35.877832
11/11/2013,354.380005,62.336588,35.716583
11/12/2013,349.529999,61.708493,35.725543
11/13/2013,356.220001,61.691095,35.94054
11/14/2013,367.399994,62.204321,36.021164
11/15/2013,369.170013,62.456584,36.030124
11/18/2013,366.179993,62.230416,35.98533
11/19/2013,364.940002,61.865073,35.958457
11/20/2013,362.570007,60.916912,35.886792
11/21/2013,368.920013,61.543219,36.218247
11/22/2013,372.309998,61.873766,36.218247
11/25/2013,376.640015,61.751985,36.164496
11/26/2013,381.369995,61.325751,36.056998
11/27/2013,386.709991,60.916912,36.255459
11/29/2013,393.619995,60.856021,36.255459
12/2/2013,392.299988,60.551569,36.15623
12/3/2013,384.660004,60.67335,36.399795
12/4/2013,385.959991,60.821226,36.417837
12/5/2013,384.48999,60.542868,35.930705
12/6/2013,386.950012,61.056094,36.499027
12/9/2013,384.890015,60.72554,36.444903
12/10/2013,387.779999,60.25581,35.948744
12/11/2013,382.190002,59.438138,36.201335
12/12/2013,381.25,59.316357,35.3714
12/13/2013,384.23999,59.316357,35.389442
12/16/2013,388.970001,59.594714,35.425527
12/17/2013,387.649994,59.481627,35.272168
12/18/2013,395.959991,60.655955,36.102103
12/19/2013,395.190002,60.186225,35.957767
12/20/2013,402.200012,60.455883,36.120146
12/23/2013,402.920013,60.064444,36.228397
12/24/2013,399.200012,60.26451,36.255459
12/26/2013,404.390015,59.820875,36.526092
12/27/2013,398.079987,59.977452,36.679448
12/30/2013,393.369995,60.116634,37.067351
12/31/2013,398.790009,60.029649,37.265815
1/2/2014,397.970001,59.272861,36.679448
1/3/2014,396.440002,59.081488,36.499027
1/6/2014,393.630005,59.116284,36.327628
1/7/2014,398.029999,59.577313,36.43588
1/8/2014,401.920013,59.020598,36.029933
1/9/2014,401.01001,59.037999,35.840493
1/10/2014,397.660004,59.664299,36.201335
1/13/2014,390.980011,58.951007,35.660072
1/14/2014,397.540009,58.777036,35.804408
1/15/2014,395.869995,58.394291,35.867555
1/16/2014,395.799988,58.594364,35.82245
1/17/2014,399.609985,58.777036,35.434546
1/21/2014,407.049988,59.594714,36.011891
1/22/2014,404.540009,59.716495,35.993852
1/23/2014,399.869995,59.612109,35.398465
1/24/2014,387.600006,59.377247,35.037623
1/27/2014,386.279999,59.786087,34.938391
1/28/2014,394.429993,59.864372,35.064685
1/29/2014,384.200012,60.012248,34.189649
1/30/2014,403.01001,60.795131,34.433213
1/31/2014,358.690002,61.430138,34.117479
2/3/2014,346.149994,61.290956,33.558177
2/4/2014,347.950012,60.838627,33.810764
2/5/2014,346.450012,60.560269,33.928039
2/6/2014,354.589996,60.899518,34.30692
2/7/2014,361.079987,60.882116,34.234753
2/10/2014,360.869995,61.534518,34.794055
2/11/2014,361.790009,62.021649,34.857202
2/12/2014,349.25,62.329468,34.739928
2/13/2014,357.200012,62.821981,34.866225
2/14/2014,357.350006,62.839568,35.118812
2/18/2014,353.649994,62.883545,33.801745
2/19/2014,347.380005,63.077034,33.467965
2/20/2014,349.799988,63.094621,33.648386
2/21/2014,346.76001,62.874748,33.540135
2/24/2014,351.779999,62.540544,33.828807
2/25/2014,358.320007,62.470183,34.072375
2/26/2014,359.799988,62.338259,34.162583
2/27/2014,360.130005,61.942491,34.343004
2/28/2014,362.100006,62.338259,34.460279
3/3/2014,359.779999,61.608287,34.388109
3/4/2014,363.899994,61.669851,34.55951
3/5/2014,372.369995,61.661054,34.595592
3/6/2014,372.160004,61.590693,34.703846
3/7/2014,372.059998,61.617077,34.776013
3/10/2014,370.529999,61.230106,34.866225
3/11/2014,368.820007,61.098181,35.001538
3/12/2014,370.640015,61.880927,34.978808
3/13/2014,371.51001,62.065619,34.524184
3/14/2014,373.73999,62.17995,34.706031
3/17/2014,375.040009,62.531747,34.796958
3/18/2014,378.769989,61.775385,34.915161
3/19/2014,373.230011,60.429767,34.678754
3/20/2014,368.970001,60.834331,34.960623
3/21/2014,360.619995,60.75518,34.951528
3/24/2014,351.850006,60.966256,34.915161
3/25/2014,354.709991,61.493949,35.115193
3/26/2014,343.410004,61.124565,35.106102
3/27/2014,338.470001,61.933694,35.297044
3/28/2014,338.290009,61.951287,35.415247
3/31/2014,336.369995,62.637289,35.151564
4/1/2014,342.98999,62.153566,34.924252
4/2/2014,341.959991,61.792979,34.851514
4/3/2014,333.619995,61.960077,34.615107
4/4/2014,323,61.995258,34.751496
4/7/2014,317.76001,62.566928,35.115193
4/8/2014,327.070007,63.771832,35.369785
4/9/2014,331.809998,63.164981,35.451618
4/10/2014,317.109985,62.962696,35.360691
4/11/2014,311.730011,63.182568,35.124288
4/14/2014,315.910004,63.384854,35.215211
4/15/2014,316.079987,64.035675,36.533623
4/16/2014,323.679993,64.405066,36.906415
4/17/2014,324.910004,63.824599,37.024618
4/21/2014,330.869995,63.727855,37.051895
4/22/2014,329.320007,64.018088,37.015524
4/23/2014,324.579987,63.859779,37.033709
4/24/2014,337.149994,64.255547,37.006433
4/25/2014,303.829987,65.08227,37.288298
4/28/2014,296.579987,65.785865,37.306483
4/29/2014,300.380005,65.548399,36.88823
4/30/2014,304.130005,65.513218,37.088265
5/1/2014,307.890015,65.592376,37.079171
5/2/2014,308.01001,64.079652,37.233745
5/5/2014,310.049988,64.660112,37.060986
5/6/2014,297.380005,64.264344,36.815491
5/7/2014,292.709991,64.923962,37.197374
5/8/2014,288.320007,64.062058,37.033709
5/9/2014,292.23999,63.305703,37.161004
5/12/2014,302.859985,63.112214,37.115542
5/13/2014,304.640015,63.077034,37.379225
5/14/2014,297.619995,63.370454,37.179189
5/15/2014,295.190002,63.468262,36.842768
5/16/2014,297.700012,63.441589,37.179189
5/19/2014,296.76001,62.507974,37.015524
5/20/2014,301.190002,62.321245,36.897324
5/21/2014,305.01001,62.178983,37.161004
5/22/2014,304.910004,62.730264,36.897324
5/23/2014,312.23999,62.490187,36.897324
5/27/2014,310.820007,62.650236,37.07008
5/28/2014,310.160004,62.916987,36.897324
5/29/2014,313.779999,63.068143,36.970062
5/30/2014,312.549988,63.201518,37.197374
6/2/2014,308.839996,62.997008,37.151913
6/3/2014,307.190002,62.863633,37.170098
6/4/2014,306.779999,63.139277,37.088265
6/5/2014,323.570007,63.779474,37.179189
6/6/2014,329.670013,63.432695,37.270116
6/9/2014,327.5,63.005902,37.197374
6/10/2014,332.410004,62.694697,37.342854
6/11/2014,335.200012,61.912232,37.151913
6/12/2014,325.910004,62.756938,37.028239
6/13/2014,326.269989,62.979228,36.982435
6/16/2014,327.619995,63.237085,37.248101
6/17/2014,325.619995,62.872526,37.486282
6/18/2014,334.380005,64.384103,38.072581
6/19/2014,327,65.113214,38.28328
6/20/2014,324.200012,64.304075,38.19167
6/23/2014,327.23999,64.330749,38.228314
6/24/2014,324.160004,64.339642,38.338243
6/25/2014,327.440002,64.944272,38.439013
6/26/2014,325.690002,65.05986,38.503139
6/27/2014,324.570007,65.531114,38.649713
6/30/2014,324.779999,65.966807,38.80545
7/1/2014,332.390015,65.468873,38.741324
7/2/2014,332.850006,64.21516,38.741324
7/3/2014,337.48999,63.477156,38.686357
7/7/2014,333.549988,63.646098,38.603909
7/8/2014,323.809998,64.304075,38.420691
7/9/2014,329.970001,64.117352,38.429854
7/10/2014,327.920013,64.366316,38.713839
7/11/2014,346.200012,64.161813,38.448176
7/14/2014,355.320007,63.610531,38.823772
7/15/2014,354.440002,64.046218,38.567265
7/16/2014,355.899994,64.39299,38.585587
7/17/2014,352.450012,64.339642,38.49398
7/18/2014,358.660004,65.006513,38.869576
7/21/2014,359.76001,65.228803,38.842094
7/22/2014,360.839996,65.166562,37.733626
7/23/2014,358.140015,65.26437,37.385515
7/24/2014,358.609985,65.824539,37.532089
7/25/2014,324.01001,65.095427,37.559571
7/28/2014,320.410004,66.144637,37.266423
7/29/2014,320,65.780085,36.964113
7/30/2014,322.51001,64.953165,36.29537
7/31/2014,312.98999,64.135133,35.993063
8/1/2014,307.059998,64.855357,35.993063
8/4/2014,313.649994,64.197373,36.093833
8/5/2014,312.320007,63.112604,35.892293
8/6/2014,313.890015,62.098955,36.570195
8/7/2014,311.450012,62.774718,36.048026
